,tweet,label
3276," Study: Under <e>Romney</e>-Ryanâ€™s <a>Medicare plan</a>, seniors face higher costs http://t.co/Y6yZNQHi",-1
3277, Krugman: 'The <e>Romney</e>-Ryan position on <a>health care</a> is that many millions of Americans must be denied health... http://t.co/qMvXQRb4,-1
3278, @ehasselbeck you are syouch a<a> hypocareite</a> anything people do that is 4 <e>Romney</e> you do not caaree what it is youare okay with it #FUCKMITTROMNEY,-1
3279, David Stockman: Mitt <e>Romney</e> and the <a>Bain</a> Drain - Newsweek and The Daily Beast http://t.co/i6TFmvaR,0
3280," Cherokee Tribune: '<e>Romney</e> - A <a>Leader</a> Who Leads, Not Follows' http://t.co/5NNPdWCV",1
3281, @Chernynkaya That <e>Romney</e> bounce remains a mystery. Something does not add up.,0
3282," But here is the bright side of it, my cab driver comforts me: ""<e>Romney</e>, he is <a>win</a>. No worries, He's [America] coming back..""",1
3283, @DRUDGE  NYTâ€™s Jeff Zeleny: <e>Romney</e> Receiving Massive Enthusiastic <a>Crowds</a>... - http://t.co/DL52ctkP,1
3284, Mass Revolt: Why Doesn't Mitt <e>Romney </e><a>Campaign in Massachusetts</a>? http://t.co/biMl9nnS He's unpopular here.,0
3285, WHY <e>ROMNEY</e> WON'T SHOW HIS <a>TAX RETURNS</a> -- Mitt Romney's Tax Dodge http://t.co/03H9YEYa via @rollingstone,0
3286, Team <e>Romney</e> would say anything to </a>get elected</a> moderate mitt #MTP,-1
3287," <a>Taxes, charity</a> cost <e>Romney</e> 57.9 percent of income | http://t.co/7OE18h4L#.UHwQ8sXA-4d#.UHwQ8sXA-4d#.UHwQ8sXA-4d http://t.co/1eugDaxT",0
3288," @RB_Phan <e>Romney</e> seems to have a problem closing the deal. The <a>debate</a> showed a guy who finally looked like he could, bringing around skeptics",0
3289," # <e>Romney</e>'s game plan, just look at what <a>Republicans</a> have been doing in Congress  http://t.co/qh5QxWSf via @rollingstone",0
3290, <e>Romney</e> use <a>big words</a>. Sound smart.,0
3291, How did I only discover today that Mitt<e> Romney</e>'s <a>real name </a>is Willard.#prSpin#dontwanttocompareacandidatetoarat,0
3292, New Romney <a>Ad from Black Americans</a> â€“ We Need Mitt <e>Romney</e>: http://t.co/jbPZTMKv via @youtube,1
3293," What's the advantage of living in a fine house, or any house that is located in a country that does not defend it is values. <a>Vote</a> <e>Romney</e>.",1
3294, <a>Koch to Employees</a>: Vote <e>Romney</e> or Bad Things Will Happen (Maybe to Your Job) | Alternet http://t.co/aC459hWK,0
3295, Top <e>Romney</e> donors gather for exclusive <a>NYC retreat</a> - First Read,0
3296, Vote for Mitt #<e>Romney</e> on Twitter http://t.co/Q7wxSeQj. <a>Presidential Election</a> 2012 Now. #RockyMount #SiouxFalls #BatonRouge #Buffalo #Hoover,1
3297, So wait Lindsey Lohan is not registered to vote? What a loser <a>endorsement</a> for Mitt <e>Romney</e>,-1
3298, Will Ohio's H.I.G.-Owned <a>E-Voting Machines</a> Give <e>Romney</e> the White House? http://t.co/Er0t1ezH,0
3299, <e>Romney</e> Cutting The <a>School Breakfast Program</a> ...guess if your Getting Food Stamps You Can Feed Your Own Fucking Kids,-1
3300, I got a felling that <e>Romney</e> will lead to another war if he selected as next US <a>president</a>,-1
3301, I had a dream...or should I say nightmare that <e>Romney</e> won the <a>election</a>. It was horrible.,-1
3302, We have already <a>voted</a> for Mitt<e> Romney </e>and Paul Ryan!! Pray they win or the U.S.A.  is in deep trouble!,1
3303," If <e>Romney</e> <a>win the election</a> where really going to be fucked ,we going to fuck around and be slaves.........",0
3304," Bus driver says unthinkable to <e>Romney</e> fan, 12: An 81-year-old <a>school-bus driver</a> in Wisconsin who had a s... http://t.co/OHZYsrH6 #follow",0
3305, <e>Romney</e> <a>lied</a> about dad walking out of 1964 GOP convention http://t.co/B4X8qXvS,-1
3306, BIAS ALERT:  <a>Pundit Warns<a> Of <e>Romney</e>'s <a>'Global War'</a>: Daily Beast columnist Andrew Sullivan warns that Romney will... http://t.co/33yd1OJM,-1
3307, Fool you once & you got #GWBush fool you twice & you will get #<e>Romney</e>. RUN FORREST! RUN!!!!,-1
3308, I predict Mitt <e>Romney</e>  will <a>win the election</a>. Make your own prediction! http://t.co/4YHfE8Mk,1
3309," What <e>Romney</e> '<a>Wants To Annihilate</a>' - CHARLOTTE, N.C. -- The way Teamsters President James P. Hoffa sees it, GOP... http://t.co/a2AWfuhL",0
3310," BREAKING: <e>Romney</e> <a>campaign issues </a>a new ""study"" proving <a>Emma Watson</a> is a man. http://t.co/RcBtSMpO",0
3311," ...my family still loses on many fronts. Bottom line, whether <e>Romney</e> says he cares or not, his heart spoke and I listened.",1
3312," @SeanTrende Also,<a> Tennessee polls</a> were under 10 but have not been done since <e>Romney</e> won nomination.",1
3313, Priorities USA: <e>Romney</e> has something to hide on <a>taxes</a> - Join Talk at: http://t.co/hdqC6LWu,-1
3314," @Mitt<e>Romney</e> is right 2speak out about <a>Benghazi</a>. This not ""exploiting"" We WANT Romney&Ryan, as statesmen, 2standup&speak out4us @THEHermanCain",0
3315, I wonder which <e>Romney</e> will show up tomorrow.,0
3316," @pdayjay @GeorgieSpears1 @missLtoe @WayneEdH Instead I would say ""<e>Romney</e> only cares about himself"".",-1
3317, Thousands Gather To Support <e>Romney</e>/Ryan In Ohio http://t.co/7OmRCojF #tcot,0
3318," Low-wage, part-time Staples jobs are <e>Romney</e>'s go-to example of<a> job creation</a> 'success'  http://t.co/QjtfScmQ  #4jobs   #p2 #tcot",1
3319," <a>Teachers, police, unions, elderly, poor, sick children and veterans</a> crashed the economy in 2008 <a>Vote </a><e>Romney</e>/ Ryan and support Wall St. #tcot",1
3320, @Kisco75 <e>Romney</e> works to <a>lower all US wages </a>https://t.co/cYFJJ1ET,-1
3321, Romney: DNC Predicts <e>Romney</e> Will Win <a>First Debate</a> in Denver http://t.co/8eejWWZe,0
3322," Holy-Shit-Awesome piece re: what it is that <e>Romney</e> actually does, people who think <a>""Great Businessman!"" </a>should read this: http://t.co/NNOhI2m9",0
3323, â€˜Million Muppet Marchâ€™ Plans Protest of Mitt <e>Romney</e> for <a>Big Bird Death</a> Threat http://t.co/vwJcaL9s #fb,-1
3324, â€œ@TPM: <e>Romney</e> camp dismisses new study that finds most seniors would pay higher costs under a <a>Medicare voucher system</a>: http://t.co/yZ9wrdJ1â€,-1
3325," Mitt <e>Romney</e>,  ""I  like to fire people.""  Now, tell us again about how he will <a>""create"" jobs</a>.",-1
3326, How Can <e>Romney</e> <a>keep or create jobs</a> here in the US when he is profiting RIGHT NOW! from outsourcing to China #Sensata,-1
3327, A kid in my APC class asked me if <e>Romney</e> was a <a>Republican</a>. #killyourself,0
3328, Daily Beast columnist warns MSNBC's Matthews that <e>Romney</e> will launch <a>'new global war' </a>http://t.co/cDboye1k,-1
3329," ""He'll say anything and do anything just to get votes."" Americans react to <e>Romney</e>'s <a>political ploy</a>: http://t.co/rEVnHdMu",-1
3330, Where has Mitt (MAO) <e>Romney</e> created more<a> jobs</a> than anywhere else? That's right #Sensata http://t.co/W0eMjIew,-1
3331, <a>Asian Americans</a> and Pacific Islanders for <a>Romney </a>| Mitt Romney for President http://t.co/5D6sdU0K,1
3332, My ass am not <a>rich enough to vote</a> for <e>Romney</e> #PhuckThat!,-1
3333, @MelissaTweets @silverbfly @trscoop You mean those<a> miners</a> who were forced to miss a day's work to attend <e>Romney</e><a> rally</a>?,0
3334, The<a> Irish Catholic</a> who is <e>Romney</e>â€™s â€œunseen weaponâ€ http://t.co/NvAIEX7Q via @DeaconsBench,0
3335, [Mitt <e>Romney</e> is] also one of the least <a>principled politicians</a> Iâ€™ve ever encountered. -- @piersmorgan,-1
3336," â€˜Friday Night Lightsâ€™ describes<a> vitriolic reaction <a>by liberals, friends after <a>endorsing</a> Mitt <e>Romney</e> http://t.co/cgaqd3jM",-1
3337,<e> Romney</e> has managed to come up with a <a>tax plan so ephemeral</a> every criticism of it is a lie.,-1
3338,<e> Romney</e> campaign admits 'independent' analysis of<a> tax plan math </a>came from 'right-leaning think tank' http://t.co/aFTt21gp,0
3339, How is <e>Romney</e> going to stand up to <a>China</a> when he is afraid to go on The View?,0
3340, @zzzbam1 @bjork55 @candacetx <e>Romney</e> is not creating 12M<a> jobs</a>. Those jobs will be created no matter who is President. #Obama policies.,0
3341, OHIO - <e>Romney</e> meeds your<a> vote</a> #potus -<a> Rescue America</a> - Mitt will kick start economy every state - VOTE Romney2012,1
3342, Top<e> Romney </e>Adviser Calls Romneyâ€™s New <a>Abortion</a> Position â€˜Completely Consistentâ€™  http://t.co/mDNOgOfj,1
3343, I'd Rather Ride on <e>Romney</e>'s Car Roof ... Than be Eaten By Obama! http://t.co/Pqw9q7vt #ObamaDogRecipes #NOTObama,1
3344," <a>Misreading candidate's aims</a>, and insulting troops: â€œ<e>Romney</e>'s foreign policy strikes chords of Bush era... http://t.co/grpJWz9I #p2 #fem2",-1
3345," If <e>Romney</e> wins, the <a>middle class</a> are screwed #teamObama2012",-1
3346, Mitt <e>Romney</e>â€™s Most <a>Dishonest Speech</a> http://t.co/tlv1MqpF #NoGOP2012 #Sensata,-1
3347, <e>Romney</e> want me to be his <a>head security</a> no problem,0
3348, <e>Romney</e> Leads Obama in Two Colorado <a>Polls</a> http://t.co/H6H4x38D via @TPO_Hisself,1
3349," Please, just do not <a>vote</a> from <e>Romney</e>. This country can not survive a third term for Bush.",-1
3350, Lindsay Lohan <a>voting</a> for Mitt <e>Romney</e> - http://t.co/JqW19JFu ~ team mypictorial,0
3351," <a>Pollster estimate</a> for 2012 Wisconsin President: <e>Romney</e> vs. <e>Obama</e>: Obama 50.6%, Romney 45.8% http://t.co/Y9FJksga via @huffpostpol",-1
3352, <a>Debate</a> pushes <e>Romney</e> 7 points ahead of Obama; 51-44% in FL ...,1
3353," Rand Paul: <e>Romney</e> is wrong on Middle East, <a>defense spending</a> http://t.co/nwYxR3hZ",-1
3354, Diane Wood: Mitt <e>Romney</e> has all the wrong <a>solutions</a> - Daily Camera http://t.co/s2VGwf56,-1
3355," <a>Racist</a> - <e>Romney</e> supporters wearing t-shirts. That say  ""Put the white back in the white house"" so disturbing.",0
3356, Man At <e>Romney</e> Rally Wears Mindblowingly <a>Offensive Shirt</a> http://t.co/Q1cdUSCy via @buzzfeed // This is what is wrong w/conservatism. #racists,-1
3357," @Moira1987 I agree with your point about <e>Romney</e>. Romney was <a>focused, confident, and bold</a>. Biden was a scared, arrogant jerk",1
3358, Mitt <e>Romney</e> link has made Barrow <a>woman</a> a star: JENNIE Wilcock is a now media star. http://t.co/wc8rx5YP #Cumbria,0
3359, @piersmorgan....really? MORGAN: Mitt <e>Romney</e> might just <a>save America</a> http://t.co/2597CQeO,1
3360, Why <e>Romney</e> toys with the <a>truth</a> - New York Daily News: New York Daily NewsWhy Romney toys with the truthNew York ... http://t.co/YeqdY0jB,0
3361, <a>Foreign policy</a> â€” a growth opportunity for <e>Romney</e> - Power Line (blog) http://t.co/yp3drI0j,1
3362, Black Christians: Shame! Shame! Shame! by Lloyd Marcus http://t.co/X4q83gWg No Obama - <a>Vote</a> for Mitt <e>Romney</e> and Paul Ryan,1
3363, @Mukulaa CCTV just reported that the average of opinion <a>polls</a> so far puts <e>Romney</e> <a>ahead</a> of Obama by 1 point.,1
3364, <e>Romney</e>'s PBS Threat Gets A Million Muppet March Response! http://t.co/3zmsUBT2,0
3365, Chris Stevens' dad tells <e>Romney</e> to stop politicizing the ambassador's death. http://t.co/HDhbFDDW,0
3366," <e>Romney</e> seems like the guy who if  was<a> president</a> back when <a>slavery</a> was legal, would not have abolished it",-1
3367," Romney is so out of touch he has to be Reptilian. So remember, America, a vote for Mitt <e>Romney</e> is a <a>vote</a> for Reptilian terror.",-1
3368," â€œ@MenHumor: <e>Obama</e> probably called <e>Romney</e> and said ""I do not see how you can hate outside the <a>White House</a>, you can not even get in. Haha Leggo!""",0
3369," We need to stop seeing ourselves as me and<a> begin to think of we</a>.<e>Romney</e> is the epitome of the ""ME"" Ayn Rand view of the world.",-1
3370," Remember, <e>Romney</e> is still the person who will gut medicare, destroy <a>social security</a>, cut <a>funding to students</a> in favor of a tax cutâ€",-1
3371, http://t.co/ylFQSkHe Fake gold nugget. Kind of like the Mitt <e>Romney</e> of gold nuggets,0
3372, No MEDIA did their jobs! Mitt <e>Romney</e> <a>LIED </a>over and Over in 1st debate which is why CONSERVATIVE MEDIA covered his butt SHAMEFUL @Morning_Joe,-1
3373," Commentary: Mr. <e>Romney</e>, people die because they lack <a>health insurance</a>:  http://t.co/ThCMB8t2",-1
3374, FR: O'Reilly: Mitt <e>Romney</e> will win the <a>election </a>and here's why http://t.co/KOpOv71a #tcot,1
3375, <e>Romney</e>'s Stake in <a>Chinese Stocks</a> http://t.co/x53WD1m9 via @motherjones,0
3376," ""<a>Vote</a> for <e>Romney</e>. The only choice for your future.""",1
3377, Mitt<e> Romney</e> Gets <a>Tax Break Off</a> Firm <a>Sending Jobs To China</a> http://t.co/KIAlcTXM via @HuffPostPol #Sensata #Loophole #outsourced #jobs,-1
3378, It Can't Be Done: The Final Word on Mitt <e>Romney</e>â€™s <a>Tax Plan</a> http://t.co/uaEAu5LR via @BloombergView,-1
3379, <e>Romney</e> cant <a>win</a>,-1
3380, Plot Twist: Mitt <e>Romney</e> legalizes something called the <a>Hunger Games</a>. http://t.co/gzIAVTSI,-1
3381, President MItt <e>Romney</e> will get to the bottom of the <a>unemployment rate</a>.,-1
3382, What happened to #<A>Sensata workers</a> will happen to the rest of <a>America</a> if <e>Romney</e> gets in the White House. #p2 #1u #ctl #p2 #wiunion #uppers,-1
3383, <e>Romney</e>'s <a>failures</a> as Mass. Governor http://t.co/7IfwJep3 @signon,-1
3384," <a>Computer predicts<a> <e>Romney</e> wins election easily, ... has predicted accurately all presidential elections since 1980. http://t.co/J42F3GRW",1
3385, The real question is...When was the last time #Obama told the <a>TRUTH</a>? #<e>Romney</e> #romney2012 #RomneyRyan #RomneyRyan2012 #Obama #obama2012,1
3386, Father of <a>murdered US ambassador</a> to <e>Romney</e>: Leave my kid alone http://t.co/0efB43L0,0
3387, LLOOOOLLL Mitt <e>Romney</e> has 0% of <a>African-Americans' support</a> according to new poll Romney Obama,-1
3388," <e>Romney</e> Gaining Ground as Scrutiny Rises on <a>Taxes, Libya</a> http://t.co/FcwEPIK0",1
3389, <e>Romney</e>â€™s Unraveling Claim That <a>Six Studies Validate His Tax Plan</a> http://t.co/1qga2uSs via @TPM,1
3390," <e>Romney</e>-Ayn-Ryan: Together, with this voucher, we can go it alone against your<a> healthcare insurance provider</a>. #Romney2012 #Obama2012 #POTUS",0
3391, 6 mega <a>billionaires</a> backing <e>Romney</e> http://t.co/FO37LRdS,0
3392, http://t.co/XnV2PAQr @BonnieRodgers12 @EvelynHarmon10 @GoldieValenti11 @GuadalupeMcdan8 Mitt <e>Romney</e> for <a>President</a>,1
3393, Only 9% of <a>Australians support</a> Mitt <e>Romney</e> becoming US President. http://t.co/EEO0yTvC,0
3394," As <e>Romney</e> Repeats <a>Trade</a> Message, Bain Maintains China Ties http://t.co/QavTqk2k",0
3395, Mitt <e>Romney</e>'s Disastrous <a>Energy Plan</a> http://t.co/EeNzV5yQ via @rollingstone,-1
3396," Mitt <e>Romney</e> is pro-life, but his definition of <a>life</a> starts at $250K",0
3397," @cspanwj Mr. Cardenas,<a> Latino's/Hispanics</a> would have to have rocks in their head to vote for Gov. <e>Romney<e>!",-1
3398," #<e>Romney</e>: ""If I tell you my plans, I'll lose"" http://t.co/H3VvVizr ||.@MittRomney CANNOT BE TRUSTED as <a>President</a> & Commander-in-Chief #P2",-1
3399, Voting is so important this election Mitt <e>Romney</e> want to take us out. <a>Vote</a> Obama!!!,-1
3400, <e>Romney</e>'s <a>Bain</a> Selling Out American Workers to China: http://t.co/VnzNqSE5 via @youtube,-1
3401," <e>Romney</e> enthusiasm up, but likely <a>voters unmoved</a> http://t.co/OUcPmY2r",1
3402, I pray to God that <e>Romney</e> white ass do not <a>win</a>....,-1
3403," Commentary: Mr. <e>Romney</e>, people die because they lack <a>health insurance</a> - http://t.co/m4KPahGa http://t.co/SAORtbUK",-1
3404, @imsure Another reason to <a>vote</a> for <e>Romney</e>. So We do not have to listen to this Axelrod weinerpuss talk on TV. LOL,1
3405," As Massachusetts <a>Governor</a>, <e>Romney</e> Was Often Away - New York Times http://t.co/ZanJ1t03",-1
3406, If i were in a <a>debate</a> with <e>Romney</e> or Paul I'd have to be bound to a chair with a constant spray of <a>holy water<a> on me to stop from attacking,0
3407, http://t.co/ay3md1F0 RT Moodyâ€™s Chief<a> Economist</a> On <e>Romney</e>â€™s Tax Plan: â€˜The Arithmetic Doesnâ€™t Workâ€™ http://t.co/6JhShUy2......,-1
3408," By record-high margin, <a>debate</a> watchers say <e>Romney</e> did better (Gallup 8 Oct) @cspanwj http://t.co/NZaYqH7q",1
3409, #<e>Romney</e> not just random LP but founder of <a>Bain</a> so one word from him over #<a>Sensata jobs</a> would save them. Why will not he? He wants the money,-1
3410, So hiring at 1 company to make robots to cut jobs at other companies is how <e>Romney</e> is going to build the <a>economy</a>? #uppers,-1
3411, Andrew Sullivan warns that a President <e>Romney</e> could trigger a new<a> global conflict</a>. http://t.co/bjNEN0lO,-1
3412, <e>Romney</e>'s basically talking out of his ass when promising <a>living wages</a>. #uppers,-1
3413, Seeing <e>Romney</e> yesterday was Amazing cant wait to make him next president #romney12,0
3414, I think Im going to <a>vote</a> for <e>Romney</e> this time,1
3415, <e>Romney</e> the <a>product</a> http://t.co/ugYk3WEO,0
3416," Yes, he is going to win because he has to <a>win</a>. RT @uubel: @cdc444 @ByronYork  <e>Romney</e> is NOT going to lose. Oh yeah of so little faith!",1
3417, Lmao ðŸ˜‚ðŸ˜‚â€œ@Rellzay: If you all piss me off today I'm <a>voting<a> for <e>Romney</e>â€,1
3418," Mitt <e>Romney</e> Invested Millions in <a>Outsourcing</a> - Forbes http://t.co/XGNjMk6t""",-1
3419, I <a>hate</a> mitt <e>Romney</e>,-1
3420," Just got done <a>voting</a>, let's hope <e>Romney</e> takes this thing! Lol",1
3421, @JohnKingCNN Mitt <e>Romney</e> eliminates the 35%<a> estate tax </a>(1916). He transfers $65 million from US Treasury to his heirs. Debt buster?,0
3422," ,@Mitt<e>Romney</e>: My plan is to bring down <a>tax rates</a> to get <a>more people working</a>. http://t.co/DRHNwxpo"" / #PointingAndLaughing at Romney #sensata",0
3423, Why would Anyone want to hold a low wage position in any of <e>Romney</e>'s <a>companies</a>? Those are kid wages. Can't provide 4 a family on $9/hour!,-1
3424," Either <e>Romney</e> was <a>lying</a> about being a <a>conservative</a> before, or he is lying about being a <a>moderate</a> now.",-1
3425, The 6 Studies Paul Ryan Cited Prove Mitt <e>Romney</e>'s <a>Tax Plan</a> Is Impossible - Matthew O'Brien - The Atlantic http://t.co/7XBpF39A,-1
3426, C'mon #p2 's #topprog 's you know you want to <e>Romney</e> http://t.co/RseNK2D3 #nowplaying,1
3427, @<e>Romney</e> thanks his fans for supporting @GOP <a>tax cuts</a> for the 1% (filthy rich). Social politicking works (wink-tug). #sensata #p2 #uppers,0
3428," Final word on <e>Romney</e><a> tax plan</a>: ""plucked out of thin air for politics without regard to whether it was feasible"" http://t.co/bhHp6mSX",-1
3429, <a>Vote</a> for <e>Romney</e> or GET FIRED!!!! That's a good way for the economy to grow!!!,1
3430, However <a>voting</a> for Mitt <e>Romney</e> is just plain STUPID!,-1
3431," The problem is not Big Bird, the problem is the <a>Big Turkey in the WHite House</a>..That's ending soon. President<e> Romney</e>, get used to it ...",1
3432," My mother just said ""if I was american I woulda <a>vote</a> <e>Romney</e>""",1
3433," @crowleycnn...Everyone knows <e>Romney</e>'s a""closet-</a>racist</a>"" and pro,..PRO-LIAR and thats the TRUTH, Gingrich said Mitt says ANYHING to win, sad!",0
3434, Everybody Get Out Your Shoes to Throw At <e>Romney</e> For <a>Deceiving</a> Us During His Entire Campaign. He Thinks He's Fooled Us. The Jokes On Him!,-1
3435," RT  @JewishVideos  No joke: I will donate $1 to the <e>Romney</e>/Ryan campaign for every <a>retweet</a>. Ends in 48hrs. Go!!! #RomneyRyan2012""",0
3436, I believe a <a>stronger VP</a> pick would have pushed <e>Romney</e> over the edge and into the White House.,0
3437, Mitt <e>Romney</e> Started <a>Bain Capital</a> With Money From Families Tied To Death Squads http://t.co/7xZpO9sS via @huffingtonpost,-1
3438, Stephen Colbert destroys <e>Romney</e>'s <a>tax plan</a> with one simple question http://t.co/i6Gb43Aa,0
3439," ""A Stark Choice"": Bipartisanship In A <e>Romney</e> <a>Administration</a> http://t.co/A60PfJPa via @raemd95",-1
3440, @jorgeramosnews That's a shame because <e>Romney </e>is more <a>aligned with Latinos morals & values</a>. O is just out 2 destroy the reason people immigrate to US,-1
3441, Just heard JFK's 1962 speech on <a>taxes</a>.  He sounded very #<e>Romney</e> like to me.,0
3442, I'm tired of seeing <e>Romney</e> <a>signs</a> everywhere. He might actual <a>win</a>. That'd be sad,0
3443," Rasmussen: <e>Romney</e> <a>Surging In Florida</a>, NC http://t.co/w7LdwSc8 via @BreitbartNews",1
3444, @MittRomney Mr. <e>Romney<e> tear that WALL and show us your<a> Tax returns</a> so we know who we are voting for?,-1
3445, #<a>Sensata</a> - lost American jobs. #Stericycle Mitt <e>Romney</e> made <a>millions disposing of dead babies</a> after their abortions were completed.,-1
3446," Between <a>taxes and charity</a>, <e>Romney</e> gave away 57.9% of his income. But, evil selfish greedy bastard!  @sorta_like_art @joejm65 @SooperMexican",0
3447," <e>Romney</e> was not a businessman; he was a master <a>financial speculator</a> who bought, sold, flipped, and stripped <a>businesses</a>.  http://t.co/pzZhZPls",0
3448," <e>Romney</e> <a>Narrows Gap with Hispanic Voters</a> in Florida http://t.co/Qx6INnsM /I do not buy this, very unlikely.",1
3449," #Greta We know about <e>Romney</e> & Ryan than we know about the <a>current President</a>. Isn't it plainly obvious, we know enough about them already?",0
3450," All the<a> rich actors, rappers, business owners </a>are voting for <e>Romney </e>that <a>tax break</a> he giving them is gone save a lot of there careers",1
3451, WATCH: <a>Scarlett Johansson Criticizes</a> <e>Romney</e> Over <a>Women's Issues</a> http://t.co/47DLSS7W,0
3452," Supreme Court to review <a>Arizona voting</a> registration requirement: The Daily Briefing Governor working for <e>Romney</e>,... http://t.co/om9hR5r3",0
3453, Just do not understand how anyone could <a>vote</a> for a flip flopper like <e>Romney</e>! He will say ANYTHING to get into power!,-1
3454, Rosie Perez Hits Mitt <e>Romney</e> On <a>Latino Remarks</a> http://t.co/0mchIFZU via @HuffPostPol,0
3455, But for some reason I have a feeling <e>Romney</e> might <a>win</a>.,1
3456," Please help <a>support</a> <e>Romney</e>/Ryan Rsquared, add a #Twibbon now! http://t.co/f0lQo05f",1
3457, <e>Romney</e>'s Talking Points on the <a>Uninsured</a> Are Like the Ones I Wrote When I â€¦Huffington Post (blog)I have no reason to... http://t.co/FVdkiOQ2,0
3458," When considering this Ryan kid, keep in mind how a <a>VP choice reflects on the top of the ticket</a> | #<e>Romney</e> #Sensata http://t.co/csiyG16H",0
3459," @ToriAdams1 If Bram Stoker was alive, not even Dracula could protect him if <e>Romney</e> <a>smelled $$</a>. Romney would <a>eat them both ""alive""</a>!",-1
3460," Noticing George Stephanopoulos calling <e>Romney</e>, Mr. Romney instead of the more correct <a>Governor</a> or former Governor. Subtle?",0
3461," Don't forget, not only did <e>Romney</e> assault a classmate, he also <a>abused a disabled teacher</a>.",-1
3462, Even <a>Fox</a> Is Calling Out <e>Romney</e> for <a>Dishonesty</a> | Alternet http://t.co/xlw9TsHh,-1
3463, Elect Mitt <e>Romney</e> as <a>president</a> of the United States http://t.co/IDilIoRo #forex #fx,1
3464, Top <e>Romney </e><a>donors</a> descend on New York http://t.co/1Aa8pMnY,0
3465," Shyne, who can neither vote nor enter the US, <a>endorses</a> Mitt<e> Romney</e> http://t.co/0Qo3wkzN via @byroncrawford",0
3466," Facebook is suggesting I might like pages for Walmart, <e>Romney</e>, and Ryan.  Something wrong with their algorithm about this SF liberal atheist",-1
3467, @Illiberalality @townhallcom Mitt <e>Romney</e> a true and caring <a>gentleman</a>.,1
3468, @webstermcn Mitt <e>Romney</e> is the best <a>candidate</a> for the role of Two-Face in the next Batman movie. #Sensata,-1
3469," Study: Under a <e>Romney</e>-like <a>Medicare plan</a>, <a>seniors face higher costs </a>http://t.co/Adctxhyd",-1
3470," <e>Romney</e> said <a>borrow money from your parents</a> for school, he was reffering to<a> high class residents</a> because he doesnt give two f***'z about the rest.",-1
3471, <e>Romney</e> <a>invested</a> in 10 Chinese companies recentlyâ€”including ones that partnered with Iran & stole <a>US trade secrets</a>: http://t.co/3cU5nse4,-1
3472, Mitt<e> Romney </e>doesnâ€™t see <a>dead people</a>. But thatâ€™s only because he doesnâ€™t want to see them. Read Death by Ideology http://t.co/bV1Po3dL,0
3473," <e>Romney</e> adviser Gillespie admits that, despite efforts to hide it this week, Romney <a>opposes a woman</a>â€™s right to choose: http://t.co/f6AiMjPn",-1
3474, @MittRomney Sensata Workers Are Living Proof that Mitt </e>Romney</e>â€™s Tough <a>Talk on China</a> is Worthless http://t.co/DcProBz7 Americans FIRED!,-1
3475, Meeting with Bibi? RT @postpolitics: <e>Romney</e> cancels on â€˜The Viewâ€™ http://t.co/r4oqam1P,0
3476, <a>Daily Beast columnist</a> warns MSNBC's Matthews that <e>Romney</e> will launch '<a>new global war</a>' | Fox News http://t.co/HfcSKvpL via @foxnewspolitics,-1
3477, Unmasking <e>Romney</e> as an <a>economic sham</a> http://t.co/liKJMG0J,-1
3478, Tagg <e>Romney</e>'s Company Misled Reporters About Its<a> Relationship With Ponzi Scheme</a>â€“Linked Firm | The Nation http://t.co/sEzFGpru,0
3479, @BreitbartNews @shirley_tutt  <e>Romney</e>'s ahead!!,1
3480, â€œ@P0TUS: #<e>Romney</e> <a>investing</a> in a Chinese firm with ties to Iran: http://t.co/vXbUEpGK #Sensataâ€,0
3481, Please support Mitt <e>Romney</e> for <a>president</a>.Support Mitthttp://t.co/tJwHbSUWI'm supporting @MittRomney for President. https://t.co/0bSEDjM7,1
3482," Mitt <e>Romney</e> drove a guy to <a>commit suicide</a>. RT @JonathanPosts: If you are rooting for Mitt Romney, think again. http://t.co/RO2j1Qrj",-1
3483, This is actually why they will lose // <e>Romney</e> campaign to give away <a>guitar signed by Kid Rock and Paul Ryan</a> - The Hill's Blog Briefing Room,-1
3484, Everyday Americans reflect on <e>Romney</e>'s attempt to <a>hide his real positions</a>: http://t.co/gQ5JE6HO,0
3485, If #<e>Romney</e> is <a>scared of the ladies</a>  @WhoopiGoldberg @JoyVBehar @SherriEShepherd of #TheView how is he suppose to<a> run the Country</a>! Just sayin,-1
3486, How <e>Romney</e>`s extreme <a>policies</a> INSULT us all http://t.co/pMzRXyj2,1
3487, What's fun about Mitt <e>Romney</e>? He <a>loves money</a> more than the American <a>middle class</a>: http://t.co/aH3ec277,-1
3488, shaking my head pay attention...â€œ@HuffingtonPost: <e>Romney</e> <a>supporter</a> wears shocking racist t-shirt to campaign event  http://t.co/kyVsMWiiâ€,0
3489, @davidgregory @jamienbcnews @tombrokaw How could <e>Romney</e> connect with the <a>common man</a>?  LOL He is not COMMON !!!,-1
3490," <e>Romney</e> has had a lot of telling <a>town hall moments</a>. Will #TheRealRomney show up tomorrow, or the say-anything version? http://t.co/hQqCqKNy",0
3491, Under<e> Romney</e> <a>Medicare plan</a>: a premium support system right now would mean<a> higher costs for the majority of seniors</a>. http://t.co/2Imbz3Ce,-1
3492," <e>Romney</e> was <a>governor</a> of Massachusetts for 4 years. According to the NY Times, he spent  http://t.co/pQtUF8Et",0
