,tweet,label
2635, i think obama is secretly a terrorist his name scares me barack obama come on son,-1
2636, yall see this shit  obama shut up you nigger youre a liar your brother lives in kenya where you were born romney,-1
2637, in all honesty what has changed in your life to make you mad at obama,1
2638, i say we have a hunger games politics style obama vs romney an throw ron paul and herman caine in there for kicks,0
2639, everyone is entitled to their own opinions but im proud to say that im voting for obama thatisall,1
2640, ive seen  presidents look at and lie to the american people nixon clinton now obama obamas lie involved the death of four people,-1
2641, this quote is for everyone who voted for obama in  fool me once shame on you fool me twice shame on me romney,-1
2642, president obama lied to the american population tonight dug a whole new hole for him on this lybia thing debates,-1
2643, ed gillespie for every job obama admin created  people left the workforce debates,-1
2644,  of obamas policies didnt work just like the people that voted for him,-1
2645, obamathanks for answering questions in the first minute of your turn instead of walking around them abcpolitics,1
2646, obama shut up your a liar romney shut up your a liar,-1
2647, polls say obama  vs romney  debates,0
2648, even in  obama didnt statistically show he was a good enough candidate for dew,-1
2649, if i had the money and wasnt so broke because of college id top that with  obamas got my full support and vote,1
2650, obama is classy as fuck i wish i was american so i could vote for him,1
2651, i love how obama brought in the hiring of teachers into the ak question wtf for the record hiring more gov doesnt grow the economy,1
2652, this will get yo ass beat obama shut up you nigger youre a liaryour brother lives in kenya where you were born romney,-1
2653, obama not as compelling a liar as clinton was not to mention media monopoly is not the same,1
2654, how do u do didnt watch it but using wat i have read so far it was a good nite for obama,1
2655, i know people that have healthcare because of obama  i know people that have jobs because of obama via  ,1
2656, obama totally ignored nor really nswered questions on benghazi or fast  furious and msm says he won lol,-1
2657, obama wins the nd debate once the conservative commentators go for the moderator you know their candidate lost,1
2658, obama is the truth,1
2659, and like i said i dot care who president is but obama sure as hell didnt do a good job fixing anything,-1
2660, lld i didnt say anything to harm their party romney did that for himselfi just commented on obama,-1
2661, and obama has strikingly similar ideologies to jimmy carter and karl marx both of whom know nothing of successful nations,-1
2662, obama did not answer the question on libya romney missed the opportunity to demand an answer n the moderator didnt demand an answer either,-1
2663,  obama is a self centered jackass that needs to take his foreign ass back to his muslim countries  this guy ,-1
2664, heck it wasnt the lies that are the problem it was the lack of ideas from obama so another four years of the same,-1
2665, the republican goal is not to beat obama down its to shake down and beat down the american people keep your heads up obama ,1
2666, if i have to listen to one more obama speech i think i will end up in a loony bin what a grating voice,1
2667, if obama wasnt running for president would you still be excited about politics,1
2668, from assault rifles to education obama you are owning this debate brilliant public speaker just fucking brilliant,1
2669, i am so pumped up right now i cannot even sleep teamobama  tonight we saw why we are going to do everything we can to reelect obama,1
2670, bringing manufacturing back question romney  china is a cheat and a thief yellowperilobama  invest in advance manufacturing rd tech,0
2671, will ever correct romney the vast majority of that deficit is bushsparticularly his  wars obama finally put on the books,0
2672, listen obama wallstreet and the big car companies you bailed out are in the same league quit blaming other people for your problems,-1
2673, finally just watched the debate on dvr heated and what i have been waiting for obama was on the defensive for most of it,0
2674, i will admit bushs spending was out of control but obamas spending habits just completely unacceptable notfittogovern debate,-1
2675, obama you got morgan freeman to be spokesman on one of your commercials well since you got god to speak highly of you you will win,1
2676, obama did lower taxes on middle class no job no money lower taxes lnyhbt,1
2677, hell obama cant even take care of one border patrol agent how can he handle diplomatic security bho admin is a chinese cluster,-1
2678, barack obama wins the debate bristol palin voted off dancing with the stars its a great night to be a liberal in america,1
2679, election news cnn calls it for obama fox news calls it for romney adult swim calls it a clear victory for meatwad,0
2680, todays presidential debate ws ok for me obama is a winner today by an inch jst  inch he shud b more charged up in d nxt last rd,1
2681, obama whooped both romney and the moderator dayummmm obama,0
2682, taliban shot malala for her ideal was obama all female fans of brad pitt justin bieber etc should be careful in pakistan,0
2683, wondering how polls can say obama won the debate but romney won on issues its hard to understand polling at times perception debate,0
2684, obamas voice is so assuring,1
2685, heard obama used bidens acting coach  who evidently specializes in lying  goofy looking fake aggression with angry eyes,-1
2686, whoooooooooaaa nellie  rt fox news poll has obama winning tonights debate by  ,1
2687, oi why are americans so ignorant i think obama is better than any other past president,1
2688, only watched enough of the debate to form an intitial impression basically obama walked in like a pimp and ate that face,-1
2689, wait for the foreign policy debate i wish romney had brought up the multitude of daily briefings missed by obama ,0
2690, michelle obama broke debate rules by cheering when moderator lied about libya to save baracks butt msmbias,-1
2691, who will win obama or romney click and follow the link in her description,0
2692, the obama legacy bad policies  poor results  gloomy future would you really rehire him to make sure this happensromney,-1
2693, students have been camping out all night to see obama and more students are beginning to line up,0
2694, im not racist but obama needs to remember that a white man built this land a black man sold his families to the white man,-1
2695, but if you want government to have less power obama should be your biggest enemy,-1
2696, mr president please stop the cover up you did not call it a terrorist attack until  weeks after the attack we have the transcript ,-1
2697, who wrote this badly worded question obama won,1
2698, interesting too that president obama called mitty on his social ideas because social  people and not corporations ,0
2699, obama calls out on romney about his investment on companies bain capital outsourcing american jobs to china sensata plant in illinois,0
2700, debate rose garden presidential statement  mark obama says all americans always clearly not talking specifically of benghazi,0
2701, false statemen obama had  mitt romney had  crowley had  obama wins on falsehoods debate,1
2702, just listening to obama talk and blatantly lie is enough to make me want to vomit over and over again,-1
2703, white folks treasure being considered an honorary member of an oppressed people a republican coworker voted obama to keep his hood card,0
2704, best thing about the debate if obama thinks he won the first hell have a similarly distorted impression of the second,-1
2705, yes barack obama lied last night on september  he was blaming a video not terrorism for libya lied mapoli,-1
2706, every american knows lots of people who are out of work since obama was elected that will get him fired,-1
2707, if obama wins this election because of womens issuesi lose faith in my gender prolife smallgovernment romneyryan,-1
2708, obamaobama lets hope when obama is overturned he ends up on welfare and food stamps ,-1
2709, why is the media is claiming a win for obama actually being awake this debate doesnt count i like him even less he acted like a jerk,-1
2710, obama shouldnt have to keep reassuring his base after last night please let him speaksecure the independent undecideds wout criticism,-1
2711, debate if obama had been telling the truth last night he might have won america loses when a president lies to our face romneyryan,-1
2712, for a man with  years on the job pres obama seems to be very uncertain and lacking of conviction,-1
2713, great debate for obama last night i gotta say title of one of my newest song is what went down and that is i dont run from nobody,1
2714, obama is answering questions from us weekly followers today lets overwhelm him with tough questions,0
2715, final proof obama won the debate foxnews is raising questions about candy crowley as moderator p topprog tcot,1
2716, truthobama failed on emigration reformbut the republicans did tothey never gave any help even when they got what they wanted,-1
2717, why did romney say unemployment rates have gone up since obama took office wasnt there that study last week that said theyd gone down,0
2718, according to him im whats wrong with society because i think comparing obama to hitler is disgusting and makes no sense,0
2719, president obama is worth million and has money over in china,-1
2720,  predictably the nytimes and cnn have declared obama the winner and those are the msm headlines,0
2721, obama lied about libya and production of coal obama claimed he has signed more permits for coal not true people in wv are unemployed,-1
2722, actually when obama was a senator he proposed the bills  approved the plans that are responsible for our nations debt,-1
2723, obama didnt went straight into education high end jobs prob there is high end  low volume we got that now in ireland,-1
2724, yes obama had rage in him felt bad for man in audience who asked question out of control n too defensive,0
2725, dont live in america so it doesnt concern me but i want to see obama lose just to see what romney can do in  years,-1
2726, i dont think either of them are talking about taking away financial aid but i do think obama has helped with that a lot,1
2727, they just said obama has really been pounding hard on the news do they even listen to themselves when they talk haha,0
2728, i guess u didnt read the links i sent u even conservatives like krauthammer and laura ingraham said obama won ,1
2729, obama is gonna outsource low paying jobs most of yall create more high skilled jobs none of yall,-1
2730, obama hits back in fiery debate a more aggressive barack obama buries the memory of a poor first showing as he and challenger mitt r,1
2731, obamas failingagenda is burying the middle class and hurting families rt if you agree and read more from afp prez ,-1
2732, obama cannot run on his record and  more years would be a repeat of st  years ,-1
2733, all of the obama supporters keep asking for specifics of romneys plan im just asking for obama to present any bit of a plan,0
2734, fox news says romney won given their record of accuracy we can be confident that obama did,0
2735, yes obama is destroying the myth of white genetic  intellectual superiority and tkcal,1
2736, well just found out obama used to be a pot head blowingupintheovaloffice,0
2737, the only thing i understand about politics is that i hate obama nohope,-1
2738, ftd is irking the hell outta me buy flowers once and they parked their asses in my inbox like obama,-1
2739,  according to polls of undecided voters barack obama narrowly won last nights presidential debate a narrow win is still a win,1
2740, president obamas little trips to virginia are really cramping my flight plans,-1
2741, how did obama win please explain he didnt answer a single question he was asked,-1
2742, youll never see them post something like well hugo chavez endorsed obama so look at what obamas voting base represents,0
2743, ultimate irony obama to crowd in iowa i certainly dont think politicians should control the health care that you get,-1
2744, obama is losing the election based on his last  years of lack luster performance he has a history now vote mitt lets get jobs moving,-1
2745, i consider it a part of my responsibility as president of the united states to fight against negative stereotypes of islam  barack obama,0
2746, enslaves people to the government just like what obama wants to do in this country,-1
2747, i will soon just sat down for the  obamas america movie,0
2748, romney doesnt have a five point plan he has a one point plan  obama thats right call his bullshit ,-1
2749, i dont think obama won but i see your point,-1
2750, biden on debate last night obama showed himself as a man of principle a man of gumption with a steady hand and a clear vision,1
2751, romneys history of hiring women from his binders is noteworthy obamas history of hiring from welfare list not so much your choice,0
2752,  yessss obama won last night debate ,1
2753, are latinos libs fucking insaneits obama policies which have resulted in record deportationsscomm of millions mexicanos,-1
2754, anyone see the irony on the left proclaiming this big debate victory when obama lied to pretend he was practically a conservative teaparty,-1
2755, everybody taking about i love obamai love romney and im likei love weed,0
2756, i hope bravotv hosts a real presidents reunion series with romney and obama after the election debate,0
2757, obama doing a wonderful job,1
2758, governor romney you dont have a  point plan you have a  point plan that was a good one debates,1
2759, obama won the debate by a landslide,1
2760, if obama won it was with the help of the moderator i call that cheating,-1
2761, im a small business owner and think obamas policies are great ps stop reporting alleged attack as end the world,1
2762, who will win obama or romney click the link in the profile of to vote now,0
2763, have you dummies still not realized as cnn has already said that mitt romney did not misstep lied again,-1
2764, im voting for obama even thought he did not fulfill all othe promises due to tough making decions he still helped us in some serious ways,1
2765, obama have teenagers watching the presidential debate   hes the first president to do that thats what you call making changes ,1
2766, and obama is the savior who is going to bring world peace to the world,1
2767, james lipton to chris matthewsamerica has a choicedoes she want a president or a bossand i mean a boss obama romney,0
2768, you got to be kidding obama lieswhen his lips are moving should be tried for treason impeached and jailed,-1
2769, obama you want some votes legalize weed free boosie before romney do it,0
2770, well obama is doomed bcz he will lose tx al and ms  lol,-1
2771, people are realizing what a failure obama has beenhopefully more will smarten up,-1
2772, my aunty said she votin fa mitt romney  caus obama be smoking too much caus his lips blk lmmfao ,0
2773, i find it very interesting that obama criticizes romney for having a large pension i guess he thinks success is bad thats the obama way,-1
2774, when they were talking about immigration romney called them illegal obama called them undocumented its the little things,0
2775, key difference between romney  president obama is romney talks about what hes going to do while obama talks about how hes going to do it,0
2776, i guess everybody i follow is voting for obama cus everybody bad mouthing romney lol,0
2777, too many people on the obama bandwagon solely because hes black,-1
2778, i thought this was romney v obama not romney v candy and barry,0
2779, whats the differencebetween obama and a monkeythe monkey has smaller earsloooooooooolnah i kid but forrealtho fuck politics,0
2780, hey obama you export inflation to the world you dick youhavenobrain,-1
2781, obama wants to lower corporate tax rate news to me debate,0
2782, i believe the moderator is slightly favoring obama ohwell notmad heisthepresident,0
2783, obama questions romneys commitment to womens health care pointing to the republicans vow to eliminate funding for planned parenthood,0
2784, mrpena i think you should go for obama now not that im anyone to say but after that just sayin,1
2785, if you or ya folks aint rich and you got loans yo ass need to be tryna vote for obama  or  times lol salliemaeaintnohoe lmaoo,1
2786, is it bad that one of the reasons that i like obama in a politically unbiased way is that he wears nice suits shallow,1
2787, romney great answer on foreign competition obamathere you go again give me  more years  ill do better next time trust me,0
2788, obama only makes sense,1
2789, to make this debate more interesting obama just needs to start rapping justsaying,0
2790, nah i think romneys gunna throw a punch at obama its getting heated,0
2791, seriously obama is not going to bring up the  percent remark,-1
2792, just heard my dad say obama shut up hahaha how bout we say fuck both these old dudes vote for real freedomsamrussellforpresident,0
2793, and if you were actually interested i would ask you to tell me the bad things obama has done as president,0
2794, i think the only people stupid enough to vote for obama again are the ones who can vote for the first time this year smfh getout nobama,-1
2795, romney is getting drowned out by both obama and crowley debate,0
2796, ahaha did that mediator lady really just back up obama and shit on romney at a girl,0
2797, i wish i could just hug president obama and tell him every little thing will be okay,1
2798, obama is good if he got the tennage community watching this debate,1
2799, no doubt obama has gotten more time to talk yet if romney goes over by a few seconds the president gripes to candy debate,0
2800, some black people our age may or may not vote for obama but most older black people out of school working or retired will vote for him,0
2801, according to obama schoolsgun free zones are the answer to ff what a putz debate,-1
2802, im at work what did obama do that made everyone lose their shit,-1
2803, the press room busted out laughing when obama said  my pension isnt as big as yours  lol  good comeback dawg ,1
2804, i dont even care about all of this forrealbut obama won this one lolkilt that perfect hair mitt lol,1
2805, every american that i follow is obviously impressed that obama is president ,1
2806, obama says he believes in self reliance what a joke he believes in a nanny state,-1
2807, presdebate there obama said it the  percent his closer,0
2808, and democrats finally breathe as obama says  percent,0
2809, notice how obama didnt need to be told to stop,0
2810, much better obama,1
2811, obama wins hands down current,1
2812, i just want obama to read a bedtime story to me i love listening to him speak,1
2813, oh so now obama cares about the military thats funny wasnt he just photographed saluting marines while on the phone right bs,-1
2814, obama is so cute  i love him,1
2815, president obama is great man  he deserves more respect then romney is giving him ,1
2816,obama is now pandering since when does he believe in free enterprise,-1
2817, yay president obama did it hands down yeah buddy,1
2818, obama kicked ass in this debate in my opinion debates,1
2819, black people make up a bunch of bullshit excuses to cover up the fact that they voting for obama kuz he black lol that sh be too hilarious,-1
2820, i will never stop loving watching the first couple no one can ever say that obama doesnt love his wife debate,1
2821, ughhh obamas voice makes me cringe youareannoying idonotlikeyou,-1
2822, obama cool as the ice in my freezer cnt wait until the war room tomorrow,1
2823, obama killed it man good job on proving that factual error by your opponent im proud ,1
2824, and thats how you debate biatch  president obama as he looks at romney and drops the mic and leaves the stage dnc gop tcot,0
2825, obamas most important job is cinc he failed in his mission with benghazi he lost he should be fired everything else is window dressing,-1
2826, obama must have gotten really high oral marks in english when he was in highschool probably roasted the fuck out of everyone,1
2827, classic all the moderators thus far have all been die hard liberals pulling for obama and mitt still wrecks him,0
2828, romney asking obama if he has funds offshore obamas face was like bitch i barely got funds inshore lol,0
2829, i cant believe my ears what is wrong with people they are so pro obama they are def and blind,-1
2830, wow great job obamawhat a comeback lolpresidentialdebate,1
2831, or obama or mit or big big bird or the economy or food stamps or the pell grant or jobs or education nothing,0
2832, obama won that debate guys,1
2833, obama won that shit teamobama,1
2834, i love how obama threw out that he thinks his daughters should have the same opportunities as anyone elses sons,1
2835, great debate performance by president obama much improved from last time,1
2836, obama won that debate hands down vote ,1
2837, fyi  percent are ecstatic about president obamas performance tonight mitt romney our president is the truth,1
2838, no matter who the fuck our president is and i think that if obama stays in office that things will get better eventually,1
2839, everyone seems so close minded either obama or no one and thats it and that makes you ignorant we need to know both sides,-1
2840, obama  same rudeness and arrogance that has been part and parcel of this presidency vote the bum out,-1
2841, very impressed with obama tonight much more engaged and prepared no doubt about my vote obamabiden,1
2842, i just realized if you  had a baby hed probably look like obama in  years,0
2843, when all i see is romney this and obama that on my feeds im doing something that truly matters breakingbad season,0
2844, im going to church president barack obama,0
2845, pres obama did he had his game on tonight,1
2846, why has nobody given me a direct quote on obamas closing statement i want to be in on the  reference too spoiled twitterdebates,1
2847, debate no  dems admit obama lost debate no  republicans cry that the moderator wasnt fair manup,0
2848, not into this type of stuff but bouta vote for the st time obama,1
2849, yall hate obama because of gun control lawshe isnt taking it away just making it harder for those who dont need them,-1
2850, b clint training obama haaaard on how to lie to the american ppl and on facial expressions,-1
2851, well tonight obama has something in common with the yankees theyre both losing,-1
2852, voting for obama im behind him a ,1
2853, obama always linked benghazi to cairo in order to link it with the video he clearly did not call it a planned act or terrorism,0
2854, i want obama bc i look forward to my daughter growing up  saying ugh we dont have enough men on staff go get my binders full of men,1
2855, no acts of terror will ever shake the resolve of this great nationpres obama,0
2856, candy crowley didnt do obama any favors by lieing for him on libya everybody and the world knows the truth,0
2857, obama fought for his job last night and he may have convinced voters to give him another shot ,1
2858, wowi think the left press has fooled you obama looks like a staunch conservative in comparison,1
2859,the fuck wrong wit us voting for obama cuz he black all them white people in the house let us fuckn live,0
2860, months  days  hours  minutes and  seconds until obama leaves office,-1
2861, president barackobama needs to bring this to the debate   democratic underground topprog nice ,0
2862,president obamas alphabet soup of failure economy jobs fastandfurious keystone coal solyndra race,-1
2863, not suprisednot when obama tells em are about to launch strikes at themdamn i hate our current govt,-1
2864,it does not make it go poof in fact americans demand answers as to why obama did not know even after same place has been attacked,-1
2865, no way hes going to do a rotating slam dunk with tongue out just like michael jordan obama,1
2866,obama prepares for postdebate fight ,0
2867, supports obama ,1
2868,like not until after the elections why should more seals die or be maimed so obama can keep his job where are the jobs for othersbo,-1
2869, result  prevented by fear of mccainpalin who would probably not have accomplished as much for the extreme right as obama,0
2870,president barack obama shaking bill nyes hand ,0
2871,suryaray surya obama prepares for postdebate fight ,0
2872,were working hard to save this country join obamas ground troops  we want you ,0
2873,if you smell what the barack is cooking illustration debates presidentialdebate barack ,0
2874, vote barackobama back in the chair youll feel good knowing you help put him there,1
2875,my crafty  eclectic seat mate on this flight makes indonesian obama patches this is the one she gave me ,0
2876,walid shoebat weighs in on obamas no god but allah wedding ring ,0
2877,michelle malkin cleanenergy obama crony a announces debt default tcot ocra ampat,0
2878,cleanenergy obama crony a announces debt default i told you about  million stimulussubsidized battery ,0
2879,hahaha bush obama ,0
2880,i have no doubt that obama will do really well tonight well all be watching ,1
2881,if obama lose im packing all my shit and moving to bikini bottom fuck the bullshit ,1
2882,barack obamas next book begins once upon a crime tcot benghazigate fastandfurious,-1
2883,barack obamas crony socialism and cleantech deficit using your tax dollars ,-1
2884,rt barack baracks cadillac one has  inch thick doors and is equipped with shotguns inside for defense,0
2885,here is the deal folks the media will be looking to give obama not only a win but a game changing win,0
2886,so the unemployment rate got better since obama became president here is a link in swedish tec,1
2887,mom called me hype as hell cuz she finally got her citizenship talkin bout yup im votin for obama next monthctfuu,1
2888,worlds biggest obama supporter  gagtweets,1
2889,actions speak louder than wordsclinton i take responsibility for benghaziobama sound of crickets chirping,0
2890,michelle obama votes early president obama wont be posing for any photos in the voting booth  ,0
2891, unmet promises of president obama via ,-1
2892,obama gone light that ass up tonight at hofstra university cleveland bus driver style bluetiegang,1
2893,obama would rather buy oil from his muslim buddies america has enough oil undrilled for to last  years at present usage,-1
2894,harry truman the buck stops here barack obama the buck stops over there on hillarys desk so mu tcot vrwc,0
2895,the guys at power  really are so insightful when it comes to obama and the debate sticktomusic,0
2896, part of the long  year process to create the fiction known as barack hussein barack he is a work of art political pygmalion,0
2897, obama should totally come out apollo creed style with the top hat and i am a real american playing he would win so fast debate,1
2898,team obama looks for debate redemption   buzzfeed ,0
2899,they give george bush  years to fuck everythin up and expect obama to clean up  plus years of bullshit cnt do that in one term,1
2900,obama weighs in on mariahnicki beef as president obama preps for his own debate tonight ,0
2901, im disabled  bc of the policies of im being taken care of no need  pervbrk the lawobjectify,1
2902,obama hopes nicki minaj can sort it out ,0
2903,michael tomasky on the eight things obama needs to do in the debate ,0
2904,i hope obama fsu tonight,0
2905,exdea chiefs up pressure on obama to denounce pot legalization measures mmot shadowgovernment legalize,0
2906,could bush v gore save obama in ohio via ,0
2907,rt soraspy jayz for president obama the power of our voice ,1
2908,i wish we would stop photoshopping obamas pictures to make him appear thugged out smh sigh sometimes i feel there is no hope,1
2909,ryan obama has us on path to debt crisis  paul ryan  fox nation ,-1
2910,equality mankind quality for mankind download np newmusic by gnomi gre feat president barack obama ,0
2911, but didnt herman cain say that obama would ban pizzas im confused now ,0
2912,my daily countdown  piece for huffpost can coolhand barack dismantle robomitt ,0
2913,obama delivered pizza to volunteer campaign workers this weekend hes obviously preparing for life in the private sector,-1
2914,loving life television  president obama to mariah carey  nicki minaj stop the fighting via ,0
2915,i wonder what obama traded hillary to take the fall obama,0
2916,vote obama ,1
2917,bush administration  suspicious person  kidnap  torture chamber obama administration  suspicious person  murder dronechomsky,-1
2918, how abt a splitscreen where bush was the day after his  obama the day after his ,0
2919,i just voted for barack obama do you agree pick the best candidate for the job at livecitizen ,1
2920,i jus asked me to sit behind michelle obama omg,0
2921, how do you think obama will do in the debate with all the pressure hes under,0
2922,ladies and gentlemenobama is in town theyre shutting down the streets so everyone had to come to me today avoid hofstra univ day,0
2923,obama and his silent base ,0
2924,students elect president obama in  scholastic student vote ,0
2925,dope newzdopenewzinterviews buckshot calls president obamas debate performance thedopeacademythedopeacademy,0
2926,no surprise women turning away from obama they care about their childrens future t debt not dumb like dems think morethanladyparts,-1
2927,cleanenergy obama crony a announces debt default tcot sgp ocra,-1
2928,rt if you agree with gene simmons  obama is a pisspoor president ,-1
2929,  students rally for president obama prior to tonights pm debate debates,0
2930,i just told my mom she looked like a white michelle obama and she didnt even say thank you wow rude that was my best compliment,0
2931, im not saying obama did a good job im saying be rational on what things he had to deal with,1
2932,that raises an interesting question though if obama had a rap theme song to come out to what would it be our vote werunthiscity sohh,0
2933,obama we got back every dime of bailout cbo bailout will lose  billion  via ,-1
2934, obama morgan freeman whatmorecanisay,0
2935, this election is not about gay marriage or the government controlling a womans uterus terrifying that obama might get reelected,-1
2936, questions will be screenedby who obama,0
2937,mps presidential election outlook is that obama will win because people enjoy being lazy i hope she is incorrect,-1
2938,ezra klein on obama and the vision thing ,0
2939,while biden smirked at vp debate obama admin was arming islamic jihadists in syria ,-1
2940,cleanenergy obama crony a announces debt default tcot hhrs xcot,-1
2941,but he doesnt have time for israels prime minister ok rt president obama weighsin on idol feud ,-1
2942,westgate resorts ceo informs employees hell have to fire them if president obama wins reelection tcot,-1
2943, hey obama supportersexplain this to us were still waiting,0
2944,are obama supporters lowinformation voters heavens no an ae toon ,1
2945, true expect obama to be rude and aggressive,-1
2946,obama was golfing while bin laden plan unfolded without him ,-1
2947,update clean energy obama crony a files for bankruptcy received  million in porkulus funds  ,-1
2948,obamas  town hall debate promises via ,0
2949,president obama wins scholastic pollplus other good news via ,1
2950,bush administration  suspicious person  kidnap  torture chamber obama administration  suspicious person  murder drone chomsky,-1
2951,photo denis mcdonough deputy national security advisor left talks with president barack obama ,0
2952,when in desperation attack the moderator reactionaries rt candycrowley obamas organic helper ,0
2953,shut up asian no one cares how much you hate obama or how many colleges youre applying to,-1
2954, gallup women turning away from obama ,-1
2955,obama is waging a real war on women just ask hilary,-1
2956,obama argues against israel attack on iran defends iran as rational actor cleveland miami politics,0
2957,rt  of obamas primary skills is constructing elegant excuses  prove hes nt responsible  anythingwe dont need any more of that,-1
2958,obama prepares for postdebate fight via ,0
2959,obama is disengaged with world leaders the un and the mideast  he has got to go cleveland miami,-1
2960,either obama doesnt know foreignpolicy w muslim world or his failure is deliberate cleveland miami,-1
2961,ive was texting my dad something about the paperwork im doing and he replied obama sucks lovemydad mitsthetits,-1
2962, hillary i take responsibility for benghazi so clinton is president obamas watch,0
2963,how the fuck did obama win indiana last time,-1
2964,why should more navy seals die or be maimed in libya so obama can keep his job send hillary instead,-1
2965,michelle obamawere in the middle of a huge recovery cowboybyte via where in her head what a load of crap,0
2966, hillary falls on obama sword ,0
2967,proof of selfish inane antiamerican spirit news new threats to riot if obama loses election  ,0
2968,former dea nida ondcp heads and police reps obama holder need to oppose state legalization efforts via ,0
2969,obama picks sides in nicki minajmariah carey feud via ,0
2970,does obama want a second term the answer is shocking ,0
2971,here are the charts that should get obama reelected via ,1
2972,jeffrey anderson  the threat of obamas second term tcot palin,0
2973,mcgurn the wizard of obama  election debate lnyhbt war tcot ocra teaparty rr,0
2974,obama  part ii ,0
2975,video obama campaign says potus will be more aggressive tonight firm but respectful in nd debate ,1
2976,so if obama wins i think i wanna go to the inauguration  anybody,1
2977,obama has to do well tonight he has to,0
2978,armed forces show overwhelming support for obama  opensecrets blog  opensecrets ,1
2979,armed forces show overwhelming support for obama  opensecrets blog  opensecrets military,1
2980, hillary falls on obama sword ,0
2981, i too am not an barackobama fan i agree with paul ryan weve heard a lot of speeches from barackobama but no results,-1
2982,during  debate obama blasted george bush for  trillion deficit  mobile washington examiner ,0
2983,hillary falls on obama sword  conservative byte via ,0
2984,beards for obama ,1
2985,  days away obama,0
2986,who was the black person who sat in white only transportation section triggering landmark supremecourt case homer plesy obama,0
2987,dick cheney tills fox news the obama is covering up the libya attack of all ppl to use the words cover up what a sick ass hole vote obama,1
2988,hillary falls on the sword for obama the big news from last night hillary clinton has stepped up and taken f ,0
2989, new threats to riot if obama loses election alex jones infowars theres a war on for your mind duh obama forward,0
2990,and the set up for tomorrow has begun obama,0
2991, ma niggas  got enough white too build barack house ,0
2992, bob beckel you cant keep blaming bush and i agree with thatits obamas economy fox news ,-1
2993,mcgurn the wizard of obama  via ,0
2994,president obama did end a  year war in iraq ,1
2995,rt obama lies again  we got back every dime of bailout cbo bailout will lose  billion ,-1
2996, if obama wins public employees will be the obama majority in this country,0
2997,natureyoucrazy why debates matter a listless performance by barack obama in the first presidential debate on o ,-1
2998,the debates dont matter the polls dont matter obama will win the election ,1
2999,seems to be never ending rt update clean energy obama crony a files for cont ,-1
3000,awesome no class for me today thank you president obama,1
3001,morningjoe pres obama did not coast in the contest w h clinton halperin,0
3002,reelect president obama the heraldnet has endorsed president via ,1
3003,hillary clinton takes responsibility for libya i guess that am call should have gone to her instead of obama in the first place,0
3004,libya  the obama administration to strike or not to strike ,0
3005,just  days until election day rt if youre ready to cheer on president obama in tonights debate teamobamabiden,1
3006, obama cannot defend his negligence in skipping his intel briefs,-1
3007, who has the worse investing record obama or citigroup ceo ,0
3008,national polls obama  politicogwubattleground election  ,0
3009,obama  team deceptionspretense of success unemployment rate is not telling the full story tcot jobs,-1
3010,clinton takes responsibility for benghazi while obama just nods ,0
3011, under obama al qaeda has grown about  armed groups linked to al qaeda took over half mauritania news reports no,-1
3012, i cant believe what laura moon said obama needs to go back to the country he came from where chicago lol,1
3013,heilemann we havent seen the last of negative campaigning from the obama campaign realclearpoliticsvid,-1
3014,video can obama lose ohio ,0
3015,townhallquestions mr obama why are you unable to work with your own demcontrolled senate on passing a budget past  years  against,-1
3016, that is ludicrous its a free country im sure people have obama stuff on their windows,0
3017,obama signs everywhere  lovethelookofthat,1
3018,rt if you agree with gene simmons  obama is a pisspoor president ,-1
3019,politico  unmet promises of president obama cantaffordmore tcot,-1
3020,letter from the first lady michelle obama opens up about the future of american women ,0
3021, it feels good knowing that obama is weighing in on some of the most important issues of our time,1
3022,sup uncle obamalike it doe,0
3023, this is crap the entire point is the total lack of security in libya learning great but obama is responsible,-1
3024,  all politics  obama outsourced leadership to hillary long ago  now she is running from her media,0
3025,and by we i mean us rich folk not you people h ross perot we cannot afford obama ,-1
3026,seems with each new day this statement rings true obama didnt want to be president he just wanted to be president,0
3027,obama picks sides in nicki minajmariah carey feud source  tuesday october   with ,0
3028, looks like hillary and obama both have two balls now,0
3029,will obama pardon jesse jackson jr ,0
3030,new threats to riot if obama loses election  conservative byte via ,0
3031,pressure on obama to check romney surge at ny debate  fox news abc newspressure on obama to check romney surge ,0
3032,gallup women turning away from obama  conservative byte via ,-1
3033,obama took the first step hes not black hes mixed race power,0
3034,townhallquestions mr obama as part of the smirk  giggle team do you really think you are better than other ppl,-1
3035,dealing with the real issues rt mariah carey and nicki minaj will sort out feud says barack obama ,0
3036,obama we got back every dime of bailout cbo bailout will lose  billion  ,-1
3037, oregon is so full of the koolaid was just there people sleeping in rest areas begging for money but still obamas why,-1
3038,obama voters once again voting on skin color not policies blackconservativesforromney bethechangeyouwantsee,-1
3039,update clean energy obama crony a files for bankruptcy received  million in porkulus funds  ,-1
3040,roomstore  a furniture company with  outlets going bankrupt under obama  more unemployedwell at least they r not govt workers,-1
3041,obama expected to come out swinging at tuesdays debate  ,1
3042,re hillary what is it about obama that engenders this sort of fealty he just seems like an inept civil servant to many of us hillary,-1
3043, obamas america available send one to a liberal tcot gop teamromney undecidedvoter,-1
3044, reagan bailed out chrysler whats the matter with obama bailing out gm,1
3045,the republican jewish coalition says obama does understand economy do they understand presidency,-1
3046,son of us senate candidate we have the opportunity to send president obama back to chicagoor kenya ,-1
